article_id,comment_index,image_path,ace_sentence,json_file
181,4,,Coal is a popular energy source.,4.json
181,4,,Gas is a popular energy source.,4.json
181,4,,Wind power has experienced much growth recently.,4.json
181,4,,Solar power has experienced much growth recently.,4.json
181,4,,New ways to generate electricity have proliferated.,4.json
181,4,,The use of gas has steadily increased.,4.json
181,4,,The use of coal has steadily increased.,4.json
181,4,,I wonder why the use of gas and coal has steadily increased.,4.json
181,4,,The accessibility of resources may explain the increase.,4.json
181,4,,The global population has grown.,4.json
181,4,,I wonder how much global population growth affects how electricity is generated.,4.json
181,4,,Statistics about electricity generation vary from country to country.,4.json
181,4,,I wonder how greatly these statistics vary from country to country.,4.json
181,4,,I canvassed for a local democratic campaign.,4.json
181,4,,"During the canvassing, I noticed a fact.",4.json
181,4,,The fact is that clean energy was a very important issue.,4.json
181,4,,Everyone is impacted by the negative effects of climate change.,4.json
181,4,,The expenditure of fossil fuels contributes to global warming.,4.json
181,4,,It has been proven that the expenditure of fossil fuels greatly contributes to global warming.,4.json
181,4,,The headline is: Good Ole' Coal: It is electric!,4.json
181,40,,These graphs are intriguing to me.,40.json
181,40,,"Recently, I have been learning a lot about wind energy and solar energy.",40.json
181,40,,The first graph shows a huge amount of energy consumption across the globe.,40.json
181,40,,Energy consumption seems to be on a rapidly rising trend.,40.json
181,40,,The first graph does not show data up to 2024.,40.json
181,40,,I think that the trend will continue upward after the last year in the graph.,40.json
181,40,,India has a low energy consumption in the graph.,40.json
181,40,,India has a huge number of people.,40.json
181,40,,I was shocked about the low energy consumption of India.,40.json
181,40,,India is more populated than the US.,40.json
181,40,,India uses significantly less energy than the US.,40.json
181,40,,China is similar in population to India.,40.json
181,40,,China uses much more energy than India.,40.json
181,40,,I was surprised that nuclear energy is clean energy.,40.json
181,40,,I often hear negative things about nuclear energy.,40.json
181,40,,Clean energy is good and helpful.,40.json
181,40,,I am surprised that nuclear energy is associated with clean energy.,40.json
181,40,,The title is: Energy Consumption: Where does your country fall?,40.json
181,41,,There are 2 graphs.,41.json
181,41,,The first graph displays world electricity from 2000 to 2020.,41.json
181,41,,The first graph has a clean category.,41.json
181,41,,The clean category includes nuclear energy.,41.json
181,41,,The clean category includes hydroelectric energy.,41.json
181,41,,The clean category includes other clean energy.,41.json
181,41,,The clean category includes wind energy.,41.json
181,41,,The clean category includes solar energy.,41.json
181,41,,The first graph has a fossil category.,41.json
181,41,,The fossil category includes oil.,41.json
181,41,,The fossil category includes gas.,41.json
181,41,,The fossil category includes coal.,41.json
181,41,,"In recent years, the use of cleaner energy increased a lot.",41.json
181,41,,"In recent years, the use of fossil fuels increased a lot.",41.json
181,41,,Some environmentalists care about the environment.,41.json
181,41,,I wonder how these environmentalists feel about the increased use of fossil fuels.,41.json
181,41,,Fossil fuels cause emissions.,41.json
181,41,,I wonder how these emissions affect the environment.,41.json
181,41,,I ask whether using clean energy helps.,41.json
181,41,,The second graph depicts total electricity generation from 2000 to 2020.,41.json
181,41,,The second graph depicts total electricity generation for China.,41.json
181,41,,The second graph depicts total electricity generation for the U.S.,41.json
181,41,,The second graph depicts total electricity generation for India.,41.json
181,41,,China produces the most coal.,41.json
181,41,,India produces the least coal.,41.json
181,41,,I wonder why China produces more fossil fuels than the U.S.,41.json
181,41,,I wonder why China produces more fossil fuels than India.,41.json
181,41,,I wonder how this affects the environment.,41.json
181,41,,I wonder how this affects pollution.,41.json
181,41,,China has a population of about 1.4 billion people.,41.json
181,41,,India has a population of about 1.4 billion people.,41.json
181,41,,I wonder whether population affects the mass production of fossil fuels in China.,41.json
181,41,,I wonder whether population affects the mass production of fossil fuels in India.,41.json
181,41,,If two countries have the same population then one might expect that the two countries produce the same amount of fuel.,41.json
181,41,,This relates to me and my community.,41.json
181,41,,My dad owns an electric car.,41.json
181,41,,An electric car is environmentally friendly.,41.json
181,41,,I have become more aware of fuel costs.,41.json
181,41,,I have become more aware of gas costs.,41.json
181,41,,I think that fuel costs affect the world around me.,41.json
181,41,,I think that gas costs affect the world around me.,41.json
181,41,,The title is Gasolina.,41.json
181,42,,Oil stays the same.,42.json
181,42,,Hydroelectric power stays the same.,42.json
181,42,,Nuclear power stays the same.,42.json
181,42,,Wind power increases.,42.json
181,42,,Solar power increases.,42.json
181,42,,I wonder how they do these calculations.,42.json
181,42,,I wonder how they know the results.,42.json
181,42,,This situation can affect me.,42.json
181,42,,This situation can affect my community.,42.json
181,42,,People in my community get more cars.,42.json
181,42,,More cars can affect my health.,42.json
181,42,,The headline is: Are we gassed up?,42.json
181,43,,I notice that nuclear energy stayed the same.,43.json
181,43,,I notice that hydroelectric energy stayed the same.,43.json
181,43,,Nuclear energy is decently clean.,43.json
181,43,,Hydroelectric energy is decently clean.,43.json
181,43,,I notice that gas increased a lot.,43.json
181,43,,I notice that coal increased a lot.,43.json
181,43,,I wonder why our coal production is going down.,43.json
181,43,,Different energy sources may cause the decrease of our coal production.,43.json
181,43,,Companies may care more about the environment.,43.json
181,43,,"If companies care more about the environment, then our coal production may decrease.",43.json
181,43,,This relates to me and my community.,43.json
181,43,,My community feels the effects of climate change.,43.json
181,43,,The headline is: Should electric cars be mandatory?,43.json
181,44,,This graph shows energy production by country and by energy source.,44.json
181,44,,China produces the most energy in general.,44.json
181,44,,China produces the most coal.,44.json
181,44,,Coal is not a clean energy source.,44.json
181,44,,The United States produces an equal amount of each energy source.,44.json
181,44,,The United States has started to have a decline in coal production.,44.json
181,44,,I wonder if China will stop producing so much coal.,44.json
181,44,,Producing much coal is extremely bad for the planet.,44.json
181,44,,I wonder why China produces so much coal.,44.json
181,44,,India produces little energy.,44.json
181,44,,I wonder why India produces little energy.,44.json
181,44,,I wonder if the economic state of China affects the energy production of China.,44.json
181,44,,I wonder if the economic state of India affects the energy production of India.,44.json
181,44,,I live in a town.,44.json
181,44,,My town makes a big effort to reduce fossil-fuel production.,44.json
181,44,,This topic relates to me and my community.,44.json
181,44,,The headline is: The energy you produce is what you feel!,44.json
181,45,,China produces the most coal.,45.json
181,45,,India has the same number of people as China.,45.json
181,45,,India produces much less fuel than China.,45.json
181,45,,I wonder if there is a specific reason.,45.json
181,45,,China produces more fossil fuels than the US.,45.json
181,45,,China produces more fossil fuels than India.,45.json
181,45,,I live in the US.,45.json
181,45,,People in the US produce many fossil fuels.,45.json
181,45,,This graph relates to my community.,45.json
181,45,,The headline is: Clean energy is a need.,45.json
181,46,,I notice that China has the greatest rate of change.,46.json
181,46,,I notice that the US stays more constant.,46.json
181,46,,All the countries use more clean energy.,46.json
181,46,,I wonder why all the countries use more clean energy.,46.json
181,46,,I wonder if the economy affects the type of electricity.,46.json
181,46,,This relates to me and my community.,46.json
181,46,,My community is part of the US.,46.json
181,46,,The US does not increase its electricity.,46.json
181,46,,The US still uses non-clean electricity.,46.json
181,46,,The title is: New World of Clean electricity.,46.json
181,47,,I notice the graph.,47.json
181,47,,"In 2020, nuclear electricity increased.",47.json
181,47,,"In 2020, hydroelectric electricity increased.",47.json
181,47,,"In the graph, coal takes up a big chunk at the bottom.",47.json
181,47,,"In the graph, gas takes up a big chunk at the bottom.",47.json
181,47,,I wonder if we are making a new change.,47.json
181,47,,I wonder if we are switching to more electric electricity.,47.json
181,47,,I wonder if we are switching from gas and coal.,47.json
181,47,,This relates to my community.,47.json
181,47,,My community uses a lot of gas.,47.json
181,47,,The headline is: Is clean energy taking over?,47.json
181,48,,I noticed that China has more of everything on the chart.,48.json
181,48,,I wonder why China has more of everything than the U.S.,48.json
181,48,,This relates to the U.S.,48.json
181,48,,People in the U.S. use most of the things on the chart.,48.json
181,48,,China uses more of these things than the U.S.,48.json
181,48,,This makes the U.S. a low country.,48.json
181,49,,I notice the graph.,49.json
181,49,,Nuclear electricity increased in 2020.,49.json
181,49,,Hydroelectric electricity increased in 2020.,49.json
181,49,,Coal takes up a big part at the bottom of the graph.,49.json
181,49,,Gas takes up a big part at the bottom of the graph.,49.json
181,49,,I wonder if we are making a new change.,49.json
181,49,,I wonder if we are switching to more electric electricity rather than gas and coal.,49.json
181,49,,This relates to my community.,49.json
181,49,,My community uses a lot of gas.,49.json
181,49,,The headline is: Is clean energy taking over?,49.json
181,5,,I noticed a graph.,5.json
181,5,,The graph has a y-axis.,5.json
181,5,,The y-axis is measured in gigawatt hours.,5.json
181,5,,The graph has an x-axis.,5.json
181,5,,The x-axis is labeled in years.,5.json
181,5,,The graph has tiered color blocks.,5.json
181,5,,Each tiered color block symbolizes a different fuel for electricity generation.,5.json
181,5,,The yellow-orange blocks represent a cleaner fuel alternative.,5.json
181,5,,The black-gray blocks represent fossil-fuel-based electricity options.,5.json
181,5,,I wonder how much a gigawatt is.,5.json
181,5,,I wonder what the best comparison for a gigawatt is.,5.json
181,5,,I want to comprehend the size of a gigawatt better.,5.json
181,5,,I wonder what some differences between clean electricity and fossil-based electricity are.,5.json
181,5,,This data affects the community around me.,5.json
181,5,,Fossil fuels contribute to climate change.,5.json
181,5,,It is important to see how much electricity generation is based on fossil fuels.,5.json
181,5,,It is important to see how much electricity generation is based on cleaner fuel options.,5.json
181,5,,The headline is: Global Use and Differences in the Electricity Generation.,5.json
181,50,,A graph shows three countries.,50.json
181,50,,These three countries have the highest population in the world.,50.json
181,50,,The graph shows the United States.,50.json
181,50,,The graph shows China.,50.json
181,50,,The graph shows that the United States creates more energy than other places.,50.json
181,50,,The graph shows that China creates more energy than other places.,50.json
181,50,,I wonder why China produces the most energy.,50.json
181,50,,I wonder why the United States produces the most energy.,50.json
181,50,,If a person does not see the graph then the person may think that China uses the most energy.,50.json
181,50,,If a person does not see the graph then the person may think that the United States uses the most energy.,50.json
181,50,,India has the largest population.,50.json
181,50,,India does not produce the most energy.,50.json
181,50,,I wonder why India does not produce the most energy.,50.json
181,50,,This relates to my community.,50.json
181,50,,I live in the United States.,50.json
181,50,,The United States is one of the countries that produce the most energy.,50.json
181,50,,Energy usage can affect the amount of pollution in my area.,50.json
181,50,,The headline is: Clean energy or more energy.,50.json
181,50,,The graph shows the amount of fuel.,50.json
181,50,,The graph shows the pollution from energy that is made.,50.json
181,51,,The graph measures the amount of world electricity generation from 2000 to 2020.,51.json
181,51,,The graph uses gigawatt hours as a unit.,51.json
181,51,,The graph includes clean energy sources and fossil fuels.,51.json
181,51,,"For every type of fuel, the amount of generated electricity generally increased over time.",51.json
181,51,,I wonder whether advancements in technology caused this increase.,51.json
181,51,,"For all 20 years, the clean energy sources had the highest electricity generation.",51.json
181,51,,Nuclear energy is a clean energy source.,51.json
181,51,,Nuclear energy had the highest electricity generation among the clean energy sources.,51.json
181,51,,"In 2020, nuclear energy reached more than 25 million gigawatt hours.",51.json
181,51,,Wind energy is a clean energy source.,51.json
181,51,,Solar energy is a clean energy source.,51.json
181,51,,"Among the clean energy sources, wind energy had the lowest electricity generation.",51.json
181,51,,"Among the clean energy sources, solar energy had the lowest electricity generation.",51.json
181,51,,I wonder whether wind energy is less reliable than nuclear energy.,51.json
181,51,,I wonder whether solar energy is less reliable than nuclear energy.,51.json
181,51,,Wind energy depends on the weather.,51.json
181,51,,Solar energy depends on the weather.,51.json
181,51,,Coal is a fossil fuel.,51.json
181,51,,Coal had the lowest world electricity generation among all types of fuels.,51.json
181,51,,"Around 2020, coal generated about 8 million gigawatt hours.",51.json
181,51,,I wonder whether coal became less popular over the years.,51.json
181,51,,Coal has harmful environmental risks.,51.json
181,51,,This comment relates to my community.,51.json
181,51,,"In my community, I have noticed a greater implementation of clean renewable energy sources.",51.json
181,51,,Climate change has become a greater issue.,51.json
181,51,,The headline is: The Future of Clean Energy Awaits.,51.json
181,52,,The graph presents three countries.,52.json
181,52,,These three countries are the three most populated countries in the world.,52.json
181,52,,China produces much energy.,52.json
181,52,,The U.S. produces much energy.,52.json
181,52,,China has a great demand for energy.,52.json
181,52,,India has a great demand for energy.,52.json
181,52,,China relies heavily on energy that is produced by coal.,52.json
181,52,,India relies heavily on energy that is produced by coal.,52.json
181,52,,The U.S. relies primarily on energy that is produced by oil.,52.json
181,52,,The U.S. relies primarily on energy that is produced by nuclear power.,52.json
181,52,,I wonder why China and India rely heavily on coal.,52.json
181,52,,I presume that coal is cheap.,52.json
181,52,,If coal is cheap then coal is affordable.,52.json
181,52,,China has a large population.,52.json
181,52,,India has a large population.,52.json
181,52,,I presume that coal is affordable for China.,52.json
181,52,,I presume that coal is affordable for India.,52.json
181,52,,I wonder why the U.S. does not use nuclear power almost fully.,52.json
181,52,,I wonder why the U.S. does not build more nuclear plants around the country.,52.json
181,52,,The U.S. is currently the largest energy producer.,52.json
181,52,,The U.S. is currently the cleanest energy producer.,52.json
181,52,,China has begun the construction of 22 power plants.,52.json
181,52,,I wonder why the U.S. does not construct more power plants.,52.json
181,52,,The overall cost of living is increasing everywhere.,52.json
181,52,,If the U.S. constructs more nuclear power plants then the U.S. can provide cheaper electricity.,52.json
181,52,,I think that it would be more beneficial for the U.S. to construct more nuclear power plants.,52.json
181,53,,The graph charts the sources of the world's electricity supply.,53.json
181,53,,The graph classifies electricity by the method of production.,53.json
181,53,,Some electricity is produced by consuming fossil fuels.,53.json
181,53,,Oil is a fossil fuel.,53.json
181,53,,Gas is a fossil fuel.,53.json
181,53,,Coal is a fossil fuel.,53.json
181,53,,Some electricity is produced by using clean sources.,53.json
181,53,,Hydroelectric power is a clean source.,53.json
181,53,,Wind power is a clean source.,53.json
181,53,,Solar power is a clean source.,53.json
181,53,,Nuclear power is a clean source.,53.json
181,53,,Most global electricity production originates from burning coal.,53.json
181,53,,Most global electricity production originates from burning fossil fuels.,53.json
181,53,,The reliance on clean energy sources has increased recently.,53.json
181,53,,Some ecocentric movements may have spurred this increase.,53.json
181,53,,The Paris Accords may have spurred this increase.,53.json
181,53,,The global predominance of coal energy sources is concerning.,53.json
181,53,,Coal energy sources produce greenhouse emissions.,53.json
181,53,,Coal energy sources produce more greenhouse emissions than other energy sources.,53.json
181,53,,Greenhouse emissions are harmful.,53.json
181,53,,Some subsequent graphs are included below.,53.json
181,53,,The subsequent graphs break global energy consumption into some constituent countries.,53.json
181,53,,The graphs show that China remains largely dependent on coal energy.,53.json
181,53,,China is an economic superpower.,53.json
181,53,,China is an industrial superpower.,53.json
181,53,,China has massive energy consumption.,53.json
181,53,,China's energy consumption is around twice the energy consumption of the United States.,53.json
181,53,,Overreliance on coal affects the entire world.,53.json
181,53,,Overreliance on coal has devastating environmental ramifications for the entire world.,53.json
181,54,,The generation of electricity increases over the years.,54.json
181,54,,The world changes over the years.,54.json
181,54,,More clean energy is used over the years.,54.json
181,54,,Less fossil fuel is used over the years.,54.json
181,54,,There are three smaller graphs.,54.json
181,54,,Each smaller graph contains a different amount of energy use.,54.json
181,54,,India has the least energy use.,54.json
181,54,,China has the most energy use.,54.json
181,54,,The energy that is used changes over the years.,54.json
181,54,,I wonder why the used energy changes over the years.,54.json
181,54,,I wonder how we can lessen energy consumption.,54.json
181,54,,"If we lessen energy consumption, then the statistics will decrease.",54.json
181,54,,There are three last graphs.,54.json
181,54,,I wonder how we can achieve the rates in the three last graphs.,54.json
181,54,,I wonder how the rates in the three last graphs came to be.,54.json
181,54,,An analysis of these rates can help to understand electricity generation.,54.json
181,54,,This topic relates to me.,54.json
181,54,,This topic relates to my community.,54.json
181,54,,My community generates electricity.,54.json
181,54,,Generating electricity consumes energy.,54.json
181,54,,Energy should be used.,54.json
181,54,,Fossil fuels can be harmful.,54.json
181,54,,"To reduce fossil fuel use, some intervention is needed.",54.json
181,54,,My community may not reduce energy consumption.,54.json
181,54,,"If my community does not reduce energy consumption, then the world will not change for the better.",54.json
181,54,,Clean energy is better than fossil fuels.,54.json
181,54,,Reducing energy use supports the Earth.,54.json
181,54,,Replacing energy sources supports the Earth less than reducing energy use.,54.json
181,54,,Reducing energy use is a start.,54.json
181,54,,Improvements are still possible.,54.json
181,54,,The headline is: New Global Data on how Electricity is Generated- How will it affect our kids in the future?,54.json
181,55,,This graph shows clean power and fossil fuels for China and the United States and India.,55.json
181,55,,China has the biggest increase in clean power.,55.json
181,55,,China has the biggest increase in fossil fuels.,55.json
181,55,,"In 20 years, China increased from under 2 million gigawatt-hours to over 8 million gigawatt-hours.",55.json
181,55,,"In 20 years, the United States stayed relatively the same at about 4 million gigawatt-hours.",55.json
181,55,,India has the smallest increase.,55.json
181,55,,India increased less than the United States.,55.json
181,55,,"In India, fossil fuels increased more than clean power.",55.json
181,55,,"In the past 20 years, fossil fuels in India increased by 2 million.",55.json
181,55,,India has a greater population than the United States.,55.json
181,55,,India has a greater population than China.,55.json
181,55,,This fact is surprising to me.,55.json
181,55,,India has over 16.4 million more people than China.,55.json
181,55,,India uses significantly less power than China.,55.json
181,55,,This situation might relate to my community.,55.json
181,55,,There should be a larger increase in the use of clean power.,55.json
181,55,,The graph shows a slight decrease of fossil fuels.,55.json
181,55,,This decrease is comforting for the upcoming years.,55.json
181,56,,Four graphs are shown.,56.json
181,56,,The graphs depict energy use and electricity use in China.,56.json
181,56,,The graphs depict energy use and electricity use in the United States.,56.json
181,56,,The graphs depict energy use and electricity use in India.,56.json
181,56,,The graphs depict the worldwide average of energy use and electricity use.,56.json
181,56,,Most energy use comes from fossil fuels.,56.json
181,56,,Fossil fuels are extremely harmful to the environment.,56.json
181,56,,India has a large population.,56.json
181,56,,India uses little energy compared to China.,56.json
181,56,,India uses little energy compared to the United States.,56.json
181,56,,I wonder why India uses little energy compared to China and the United States.,56.json
181,56,,India continues to use mainly fossil fuels for energy.,56.json
181,56,,China uses more renewable resources as time goes on.,56.json
181,56,,The United States uses more renewable resources as time goes on.,56.json
181,56,,"Among China and the United States and India, the United States seems to be the only country that cuts back on unsustainable resources.",56.json
181,56,,Gas is an unsustainable resource.,56.json
181,56,,Oil is an unsustainable resource.,56.json
181,56,,The United States cuts back on gas.,56.json
181,56,,The United States cuts back on oil.,56.json
181,56,,The harm of fossil fuels to the environment is widely known.,56.json
181,56,,Some other countries continue to use much fossil fuels for their energy system.,56.json
181,56,,I wonder why some other countries continue to use much fossil fuels for their energy system.,56.json
181,57,,I notice that every category increases rapidly over the years.,57.json
181,57,,The clean category seems to outweigh the fossil category.,57.json
181,57,,"In other graphs, China has a significantly larger increase than the United States.",57.json
181,57,,"In other graphs, China has a significantly larger increase than India.",57.json
181,57,,India has a significantly low increase.,57.json
181,57,,I wonder what countries can do to use only clean power.,57.json
181,57,,"In the long run, using only clean power would be a goal.",57.json
181,57,,Using only clean power is better for our planet.,57.json
181,57,,I wonder what it would take to reach this goal.,57.json
181,57,,China has large amounts of fossil electricity.,57.json
181,57,,I think that this situation relates to money.,57.json
181,57,,"In China, some people are very wealthy.",57.json
181,57,,Some wealthy people misuse money.,57.json
181,57,,China is granted large amounts of electricity.,57.json
181,57,,"However, China still uses many unclean sources.",57.json
181,57,,This situation is similar to some people in the world today.,57.json
181,57,,Some people have a lot of money.,57.json
181,57,,Some people choose not to spend money on anything useful.,57.json
181,57,,Some people choose not to spend money to help other people.,57.json
181,57,,The headline is: The unfair and uneven spread of resources around our world.,57.json
181,58,,Four graphs are presented to us.,58.json
181,58,,The graphs show exports of electricity generation.,58.json
181,58,,The graphs show imports of electricity generation.,58.json
181,58,,I notice differences between exports and imports in the graphs.,58.json
181,58,,"In each graph, nuclear energy is at the top.",58.json
181,58,,"In each graph, coal is at the least amount.",58.json
181,58,,I wonder if these countries partner up.,58.json
181,58,,"If these countries partner up, then exports and imports might double.",58.json
181,58,,"If these countries partner up, then exports and imports might decrease.",58.json
181,58,,It might be harder to produce electricity for two countries.,58.json
181,58,,It might be harder to keep electricity generation stable for two countries.,58.json
181,58,,I live in the United States.,58.json
181,58,,The United States has 330 million people.,58.json
181,58,,The United States makes only enough electricity for its people.,58.json
181,58,,The environment is harmed by creating oils.,58.json
181,58,,The headline is: Differences in Countries' Electricity.,58.json
181,59,,These graphs show the global use of clean fuels and fossil fuels.,59.json
181,59,,These graphs also show the national use of clean fuels and fossil fuels.,59.json
181,59,,"In the global graph, the use of clean energy increases sharply.",59.json
181,59,,This increase is probably due to growing environmental awareness.,59.json
181,59,,This increase is probably due to research.,59.json
181,59,,The graph depicts the energy use of China.,59.json
181,59,,"In China, the use of clean fuel increases.",59.json
181,59,,"In China, the use of fossil fuels also increases.",59.json
181,59,,"In China, the increase of fossil fuels is much larger than the increase of clean fuel.",59.json
181,59,,"In China, coal is a fossil fuel.",59.json
181,59,,"In China, the use of coal increases.",59.json
181,59,,The graph depicts the energy use of the United States.,59.json
181,59,,"In the United States, the use of fossil fuels decreases significantly.",59.json
181,59,,The graph depicts the energy use of India.,59.json
181,59,,India uses very little energy.,59.json
181,59,,India is an extremely large country.,59.json
181,59,,India has a large population.,59.json
181,59,,I wonder why India uses very little energy.,59.json
181,59,,This topic relates to me and my community.,59.json
181,59,,"If we do not care for our planet more, the world will be dirtier.",59.json
181,59,,"If we do not care for our planet more, the world will be unhealthy.",59.json
181,59,,Future generations will live in the world.,59.json
181,59,,I hope that government leaders everywhere understand the impact of using detrimental fossil fuels.,59.json
181,59,,I hope that government leaders everywhere understand the benefit of using cleaner energy sources.,59.json
181,59,,The headline is: Reaching a Cleaner Future: Energy Sources Around the World.,59.json
181,6,,The amount of electricity from clean energy has increased.,6.json
181,6,,China produces more energy than the United States.,6.json
181,6,,India produces less energy than the United States.,6.json
181,6,,India produces less energy than China.,6.json
181,6,,I wonder what factors cause the increase in energy production in China.,6.json
181,6,,I wonder what factors cause the decrease in energy production in India.,6.json
181,6,,Some electricity production uses bad energy.,6.json
181,6,,Bad energy affects the lives of people.,6.json
181,6,,Bad energy affects the bodies of people.,6.json
181,6,,The headline is: World Countries And Their Energy Production.,6.json
181,60,,India has roughly four times the population of the United States.,60.json
181,60,,The electricity generation of India is less than half of the electricity generation of the United States.,60.json
181,60,,China and India have roughly the same number of citizens.,60.json
181,60,,The electricity generation of China is more than four times the electricity generation of India.,60.json
181,60,,The usage of nuclear power has almost doubled over the past 24 years.,60.json
181,60,,Large countries vary in their need for electricity.,60.json
181,60,,I wonder why large countries vary so much in their need for electricity.,60.json
181,60,,I wonder if India will start to use cleaner power.,60.json
181,60,,I wonder when India will start to use cleaner power.,60.json
181,60,,I wonder what amount of electricity generation is good.,60.json
181,60,,I wonder if China generates too much electricity.,60.json
181,60,,I wonder if India generates too little electricity.,60.json
181,60,,I wonder how the United States compares to China and India.,60.json
181,60,,This graph shows how much electricity my country uses.,60.json
181,60,,This does not relate to me and my community in another way.,60.json
181,60,,The headline is: The Modern Goldilocks. How much is too much?,60.json
181,61,,I noticed an overall upward trend in the graph.,61.json
181,61,,I noticed a notable spike in energy usage that began in 2000.,61.json
181,61,,Coal has essentially stagnated over the past 20 years.,61.json
181,61,,Gas has essentially stagnated over the past 20 years.,61.json
181,61,,Oil has essentially stagnated over the past 20 years.,61.json
181,61,,Most of the energy growth comes from renewable energy.,61.json
181,61,,China produces more electricity than India.,61.json
181,61,,The US produces more electricity than India.,61.json
181,61,,China and India have about the same population.,61.json
181,61,,The US and India have about the same population.,61.json
181,61,,It is surprising to me that China produces more electricity than India.,61.json
181,61,,It is surprising to me that the US produces more electricity than India.,61.json
181,61,,I ask how China provides electricity to more than 1 billion people.,61.json
181,61,,I ask how the US provides electricity to more than 1 billion people.,61.json
181,61,,This worries me.,61.json
181,61,,This worries my neighborhood.,61.json
181,61,,It is anticipated that pollution from fossil fuels will decline.,61.json
181,61,,The globe switches to more renewable energy sources.,61.json
181,61,,The globe switches to more clean energy sources.,61.json
181,61,,"If pollution from fossil fuels declines, the environment will benefit.",61.json
181,61,,"If pollution from fossil fuels declines, all living things will benefit.",61.json
181,61,,The headline is: Energizing the Future: Re-purposing Our Energy.,61.json
181,62,,This graph shows the electrical energy resources of the world.,62.json
181,62,,This graph shows an estimate of how much the world used from 2000 to 2022.,62.json
181,62,,The resources include nuclear energy.,62.json
181,62,,The resources include gas.,62.json
181,62,,The resources include coal.,62.json
181,62,,The resources include wind energy.,62.json
181,62,,The resources include solar energy.,62.json
181,62,,The resources include oil.,62.json
181,62,,The resources include hydroelectric power.,62.json
181,62,,The resources include other resources.,62.json
181,62,,A second graph shows how much of these resources various countries use.,62.json
181,62,,"Overall, the use of these resources increased steadily in the world.",62.json
181,62,,The use of nuclear power increased strongly.,62.json
181,62,,"In 2000, the world used about 15 million gigawatt hours of nuclear power.",62.json
181,62,,"In 2020, the world used more than 25 million gigawatt hours of nuclear power.",62.json
181,62,,China has the biggest increase among the shown countries.,62.json
181,62,,"In China, the use of nuclear power increased by more than 8 million gigawatt hours in 20 years.",62.json
181,62,,India has the slowest increase among the shown countries.,62.json
181,62,,America has remained rather stagnant since 2000.,62.json
181,62,,I wonder why America has not had a drastic increase in the use of resources.,62.json
181,62,,China has had a drastic increase in the use of resources.,62.json
181,62,,I wonder if the use of oil will increase noticeably.,62.json
181,62,,The Willow Project is being pursued.,62.json
181,62,,This topic relates to my community.,62.json
181,62,,All people are affected by different uses of electrical power.,62.json
181,62,,Clean power has pros for communities.,62.json
181,62,,Clean power has cons for communities.,62.json
181,62,,Fossil fuels have pros for communities.,62.json
181,62,,Fossil fuels have cons for communities.,62.json
181,62,,Clean power is better for the environment than fossil fuels.,62.json
181,62,,Clean power can be less efficient than fossil fuels.,62.json
181,62,,Clean power can be more cost-effective than fossil fuels.,62.json
181,62,,Not every community can use cleaner energy sources.,62.json
181,62,,The headline is: What Lights Up The World? Our Energy Sources Since the 2000s.,62.json
181,63,,The graph depicts the proportion of different energy sources that people use.,63.json
181,63,,Coal is an energy source.,63.json
181,63,,Gas is an energy source.,63.json
181,63,,Coal and gas are used most.,63.json
181,63,,Coal is a fossil fuel.,63.json
181,63,,Gas is a fossil fuel.,63.json
181,63,,Nuclear energy is used far less than coal and gas.,63.json
181,63,,Hydroelectric energy is used far less than coal and gas.,63.json
181,63,,Wind energy is used far less than coal and gas.,63.json
181,63,,Solar energy is used far less than coal and gas.,63.json
181,63,,Climate change is a prevalent topic of conversation.,63.json
181,63,,Environmental health is a prevalent topic of conversation.,63.json
181,63,,Unclean energy sources are still the majority of energy sources.,63.json
181,63,,It was expected that fossil fuels would be used more than clean energy sources.,63.json
181,63,,It is surprising that fossil fuels still dominate as the main energy sources.,63.json
181,63,,Interest in the environment has increased.,63.json
181,63,,"If interest in the environment increases, then the amount of energy from clean sources should rise over the years.",63.json
181,63,,This situation relates to every community.,63.json
181,63,,The health of the planet is important for preserving the health of people.,63.json
181,63,,We need to care for our environment.,63.json
181,63,,The environment is our only home.,63.json
181,63,,I hope that the use of fossil fuels decreases.,63.json
181,63,,"A possible title is ""Clean v Fossil; Who's in Charge?""",63.json
181,64,,This is a reminder about headlines.,64.json
181,64,,A headline should feature the surprise in the graph.,64.json
181,64,,Featuring the surprise in the graph encourages viewers to read the article.,64.json
181,64,,A headline should include only what you see in the graph.,64.json
181,64,,The graph already contains a lot of information.,64.json
181,64,,The information in the graph can pique the interests of readers.,64.json
181,64,,A short headline is good.,64.json
181,65,,"This is Wednesday's live moderation of ""What’s Going On in This Graph?"".",65.json
181,65,,Today's graphs display the sources of electricity globally.,65.json
181,65,,Today's graphs display the sources of electricity by country.,65.json
181,65,,China is a country.,65.json
181,65,,The U.S. is a country.,65.json
181,65,,India is a country.,65.json
181,65,,The graphs include China.,65.json
181,65,,The graphs include the U.S..,65.json
181,65,,The graphs include India.,65.json
181,65,,Today is a day.,65.json
181,65,,"From 9 am E.T. today to 2 pm E.T. today, you can share responses online.",65.json
181,65,,The release lists four questions.,65.json
181,65,,You can respond to the four questions.,65.json
181,65,,A notice can include a claim.,65.json
181,65,,If a notice includes a claim then the notice must include evidence.,65.json
181,65,,The evidence must support the claim.,65.json
181,65,,"By Friday morning, we will reveal a free link.",65.json
181,65,,The free link will point to the online article.,65.json
181,65,,The online article included these graphs.,65.json
